Team1,Team2,odd_W,odd_L_1,sport,odd_L_2
Baghdatis M.,Sela D.,1.4,2.75,tennis,0.0
Baghdatis M.,Chardy J.,1.4,2.75,tennis,0.0
Baghdatis M.,Granollers M.,1.4,2.75,tennis,0.0
Baghdatis M.,Becker B.,1.4,2.75,tennis,0.0
Baghdatis M.,Bellucci T.,1.4,2.75,tennis,0.0
Baghdatis M.,Zverev A.,1.4,2.75,tennis,0.0
Baghdatis M.,Lu Y.H.,1.4,2.75,tennis,0.0
Baghdatis M.,Brown D.,1.4,2.75,tennis,0.0
Baghdatis M.,Tursunov D.,1.4,2.75,tennis,0.0
Baghdatis M.,Sela D.,1.36,3.0,tennis,0.0
Baghdatis M.,Darcis S.,1.36,3.0,tennis,0.0
Baghdatis M.,Ramanathan R.,1.4,3.0,tennis,0.0
Baghdatis M.,Fish M.,1.36,3.0,tennis,0.0
Baghdatis M.,Youzhny M.,1.4,3.0,tennis,0.0
Baghdatis M.,Chiudinelli M.,1.38,3.0,tennis,0.0
Baghdatis M.,Simon G.,1.36,3.0,tennis,0.0
Baghdatis M.,Mathieu P.H.,1.36,3.0,tennis,0.0
Baghdatis M.,Harrison R.,1.36,3.0,tennis,0.0
Baghdatis M.,Soeda G.,1.36,3.0,tennis,0.0
Baghdatis M.,Granollers M.,1.36,3.0,tennis,0.0
Baghdatis M.,Daniel T.,1.36,3.0,tennis,0.0
Baghdatis M.,Sela D.,1.36,3.0,tennis,0.0
Baghdatis M.,Sweeting R.,1.36,3.0,tennis,0.0
Baghdatis M.,Andreev I.,1.33,3.25,tennis,0.0
Baghdatis M.,Fognini F.,1.33,3.25,tennis,0.0
Baghdatis M.,Hernych J.,1.33,3.25,tennis,0.0
Baghdatis M.,Lopez F.,1.33,3.25,tennis,0.0
Baghdatis M.,Kendrick R.,1.33,3.25,tennis,0.0
Baghdatis M.,Marchenko I.,1.33,3.25,tennis,0.0
Baghdatis M.,Ebden M.,1.33,3.25,tennis,0.0
Baghdatis M.,Muller G.,1.33,3.25,tennis,0.0
Baghdatis M.,Clement A.,1.28,3.5,tennis,0.0
Baghdatis M.,Dodig I.,1.28,3.5,tennis,0.0
Baghdatis M.,Falla A.,1.28,3.5,tennis,0.0
Baghdatis M.,Kubot L.,1.28,3.5,tennis,0.0
Baghdatis M.,Caruso S.,1.28,3.5,tennis,0.0
Baghdatis M.,Kamke T.,1.25,3.75,tennis,0.0
Baghdatis M.,Starace P.,1.25,3.75,tennis,0.0
Baghdatis M.,Zeballos H.,1.25,3.75,tennis,0.0
Baghdatis M.,Clement A.,1.25,3.75,tennis,0.0
Baghdatis M.,Krajicek A.,1.25,3.75,tennis,0.0
Baghdatis M.,Chela J.I.,1.25,3.75,tennis,0.0
Baghdatis M.,Kubot L.,1.25,3.75,tennis,0.0
Baghdatis M.,Devvarman S.,1.25,3.75,tennis,0.0
Baghdatis M.,Tursunov D.,1.25,3.75,tennis,0.0
Baghdatis M.,Brown D.,1.25,3.75,tennis,0.0
Baghdatis M.,Clement A.,1.25,3.75,tennis,0.0
Baghdatis M.,Johansson T.,1.22,4.0,tennis,0.0
Baghdatis M.,Spadea V.,1.22,4.0,tennis,0.0
Baghdatis M.,Ward J.,1.22,4.0,tennis,0.0
Baghdatis M.,Serra F.,1.22,4.0,tennis,0.0
Baghdatis M.,Baker B.,1.22,4.0,tennis,0.0
Baghdatis M.,Nishioka Y.,1.22,4.0,tennis,0.0
Baghdatis M.,Bachinger M.,1.22,4.0,tennis,0.0
Baghdatis M.,Ward J.,1.25,4.0,tennis,0.0
Baghdatis M.,Pospisil V.,1.22,4.0,tennis,0.0
Baghdatis M.,Blake J.,1.16,4.5,tennis,0.0
Baghdatis M.,Bachinger M.,1.18,4.5,tennis,0.0
Baghdatis M.,Mayer L.,1.18,4.5,tennis,0.0
Baghdatis M.,Lindahl N.,1.16,4.5,tennis,0.0
Baghdatis M.,Berankis R.,1.18,4.5,tennis,0.0
Baghdatis M.,Odesnik W.,1.16,4.5,tennis,0.0
Baghdatis M.,Devvarman S.,1.16,4.5,tennis,0.0
Baghdatis M.,Lammer M.,1.18,4.5,tennis,0.0
Baghdatis M.,Chiudinelli M.,1.14,5.0,tennis,0.0
Baghdatis M.,Andujar P.,1.16,5.0,tennis,0.0
Baghdatis M.,Darcis S.,1.14,5.0,tennis,0.0
Baghdatis M.,Gremelmayr D.,1.14,5.0,tennis,0.0
Baghdatis M.,Donskoy E.,1.16,5.0,tennis,0.0
Baghdatis M.,Estrella Burgos V.,1.16,5.0,tennis,0.0
Baghdatis M.,Bachinger M.,1.16,5.0,tennis,0.0
Baghdatis M.,Leshem E.,1.16,5.0,tennis,0.0
Baghdatis M.,Safwat M.,1.14,5.5,tennis,0.0
Baghdatis M.,Johansson T.,1.12,5.5,tennis,0.0
Baghdatis M.,Chela J.I.,1.12,5.5,tennis,0.0
Baghdatis M.,Falla A.,1.14,5.5,tennis,0.0
Baghdatis M.,Montanes A.,1.12,6.0,tennis,0.0
Baghdatis M.,Zemlja G.,1.11,6.0,tennis,0.0
Baghdatis M.,Sweeting R.,1.12,6.0,tennis,0.0
Baghdatis M.,Stadler S.,1.11,6.0,tennis,0.0
Baghdatis M.,Klahn B.,1.12,6.0,tennis,0.0
Baghdatis M.,Becker B.,1.12,6.0,tennis,0.0
Baghdatis M.,Rosol L.,1.11,6.5,tennis,0.0
Baghdatis M.,Brands D.,1.1,6.5,tennis,0.0
Baghdatis M.,Gojowczyk P.,1.08,7.5,tennis,0.0
Baghdatis M.,Reyes-Varela M.A.,1.08,8.0,tennis,0.0
Baghdatis M.,Ito T.,1.08,8.0,tennis,0.0
Baghdatis M.,Ramos A.,1.08,8.0,tennis,0.0
Baghdatis M.,Androic T.,1.08,8.0,tennis,0.0
Baghdatis M.,Mitchell B.,1.07,9.0,tennis,0.0
Baghdatis M.,Gil F.,1.07,9.0,tennis,0.0
Baghdatis M.,Bagnis F.,1.07,9.0,tennis,0.0
Baghdatis M.,Witten J.,1.04,10.0,tennis,0.0
Baghdatis M.,Anderson A.,1.03,11.0,tennis,0.0
Baghdatis M.,Lorenzi P.,1.03,11.0,tennis,0.0
Baghdatis M.,Klaasen R.,1.02,12.0,tennis,0.0
Baghdatis M.,Bautista R.,3.75,1.25,tennis,0.0
Baghdatis M.,Karlovic I.,2.5,1.5,tennis,0.0
Baghdatis M.,Monaco J.,2.5,1.5,tennis,0.0
Baghdatis M.,Schwartzman D.,2.5,1.5,tennis,0.0
Baghdatis M.,Schwartzman D.,2.5,1.5,tennis,0.0
Baghdatis M.,Gasquet R.,2.62,1.44,tennis,0.0
Baghdatis M.,Harrison R.,2.62,1.44,tennis,0.0
Baghdatis M.,Tiafoe F.,2.62,1.44,tennis,0.0
Baghdatis M.,Hewitt L.,2.62,1.44,tennis,0.0
Baghdatis M.,Raonic M.,2.87,1.38,tennis,0.0
Baghdatis M.,Verdasco F.,2.25,1.57,tennis,0.0
Baghdatis M.,Soderling R.,2.25,1.57,tennis,0.0
Baghdatis M.,Mannarino A.,2.25,1.57,tennis,0.0
Baghdatis M.,Mannarino A.,2.25,1.57,tennis,0.0
Baghdatis M.,Phau B.,1.3,3.4,tennis,0.0
Baghdatis M.,Millman J.,1.3,3.4,tennis,0.0
Baghdatis M.,Berlocq C.,1.3,3.4,tennis,0.0
Baghdatis M.,Greul S.,1.3,3.4,tennis,0.0
Baghdatis M.,Nishikori K.,1.3,3.4,tennis,0.0
Baghdatis M.,Santoro F.,1.3,3.4,tennis,0.0
Baghdatis M.,Kohlschreiber P.,4.33,1.2,tennis,0.0
Baghdatis M.,Murray A.,4.33,1.2,tennis,0.0
Baghdatis M.,Federer R.,7.0,1.08,tennis,0.0
Baghdatis M.,Berdych T.,3.25,1.33,tennis,0.0
Baghdatis M.,Kohlschreiber P.,3.25,1.33,tennis,0.0
Baghdatis M.,Anderson K.,3.25,1.33,tennis,0.0
Baghdatis M.,Melzer J.,1.83,1.83,tennis,0.0
Baghdatis M.,Troicki V.,1.83,1.83,tennis,0.0
Baghdatis M.,Gulbis E.,1.83,1.83,tennis,0.0
Baghdatis M.,Gulbis E.,1.83,1.83,tennis,0.0
Baghdatis M.,Berlocq C.,1.2,4.33,tennis,0.0
Baghdatis M.,Giraldo S.,1.2,4.33,tennis,0.0
Baghdatis M.,Kamke T.,1.2,4.33,tennis,0.0
Baghdatis M.,Goffin D.,2.75,1.4,tennis,0.0
Baghdatis M.,Darcis S.,2.75,1.4,tennis,0.0
Baghdatis M.,Pouille L.,2.75,1.4,tennis,0.0
Baghdatis M.,Lopez F.,1.9,1.9,tennis,0.0
Baghdatis M.,Troicki V.,1.8,1.9,tennis,0.0
Baghdatis M.,Haase R.,1.8,1.9,tennis,0.0
Baghdatis M.,Seppi A.,1.8,1.9,tennis,0.0
Baghdatis M.,Del Potro J.M.,3.5,1.28,tennis,0.0
Baghdatis M.,Verdasco F.,2.37,1.53,tennis,0.0
Baghdatis M.,Cilic M.,2.37,1.53,tennis,0.0
Baghdatis M.,Dimitrov G.,2.37,1.53,tennis,0.0
Baghdatis M.,Nadal R.,4.0,1.22,tennis,0.0
Baghdatis M.,Karlovic I.,2.0,1.72,tennis,0.0
Baghdatis M.,Dancevic F.,2.0,1.72,tennis,0.0
Baghdatis M.,Querrey S.,2.0,1.72,tennis,0.0
Baghdatis M.,Gojowczyk P.,2.0,1.72,tennis,0.0
Baghdatis M.,Verdasco F.,2.0,1.72,tennis,0.0
Baghdatis M.,Carreno Busta P.,2.0,1.72,tennis,0.0
Baghdatis M.,Giraldo S.,2.0,1.72,tennis,0.0
Baghdatis M.,Ferrero J.C.,2.1,1.66,tennis,0.0
Baghdatis M.,Lu Y.H.,2.2,1.66,tennis,0.0
Baghdatis M.,Del Potro J.M.,2.25,1.66,tennis,0.0
Baghdatis M.,Muller G.,2.2,1.66,tennis,0.0
Baghdatis M.,Pella G.,2.2,1.66,tennis,0.0
Baghdatis M.,Rosol L.,1.61,2.2,tennis,0.0
Baghdatis M.,Bolelli S.,1.61,2.2,tennis,0.0
Baghdatis M.,Devvarman S.,1.61,2.2,tennis,0.0
Baghdatis M.,Benneteau J.,1.61,2.2,tennis,0.0
Baghdatis M.,Bellucci T.,1.61,2.2,tennis,0.0
Baghdatis M.,Vesely J.,1.61,2.2,tennis,0.0
Baghdatis M.,Lacko L.,1.61,2.2,tennis,0.0
Baghdatis M.,Schnur B.,1.66,2.2,tennis,0.0
Baghdatis M.,Bolt A.,1.61,2.2,tennis,0.0
Baghdatis M.,Pospisil V.,1.61,2.2,tennis,0.0
Baghdatis M.,Nishikori K.,3.0,1.36,tennis,0.0
Baghdatis M.,Goffin D.,3.0,1.36,tennis,0.0
Baghdatis M.,Basilashvili N.,2.2,1.61,tennis,0.0
Baghdatis M.,Troicki V.,2.2,1.61,tennis,0.0
Baghdatis M.,Tomic B.,2.2,1.61,tennis,0.0
Baghdatis M.,Muller G.,2.2,1.61,tennis,0.0
Baghdatis M.,Vesely J.,1.66,2.1,tennis,0.0
Baghdatis M.,Harrison R.,1.72,2.1,tennis,0.0
Baghdatis M.,Gombos N.,1.66,2.1,tennis,0.0
Baghdatis M.,Bhambri Y.,1.72,2.1,tennis,0.0
Baghdatis M.,Brown D.,1.66,2.1,tennis,0.0
Baghdatis M.,Malisse X.,1.66,2.1,tennis,0.0
Baghdatis M.,Vesely J.,1.66,2.1,tennis,0.0
Baghdatis M.,Chela J.I.,1.66,2.1,tennis,0.0
Baghdatis M.,Ferrer D.,3.4,1.3,tennis,0.0
Baghdatis M.,Berdych T.,3.4,1.3,tennis,0.0
Baghdatis M.,Soderling R.,3.4,1.3,tennis,0.0
Baghdatis M.,Blake J.,1.9,1.8,tennis,0.0
Baghdatis M.,Gil F.,1.9,1.8,tennis,0.0
Baghdatis M.,Gasquet R.,2.0,1.8,tennis,0.0
Baghdatis M.,Thiem D.,6.0,1.12,tennis,0.0
Baghdatis M.,Youzhny M.,1.57,2.37,tennis,0.0
Baghdatis M.,Clement A.,1.53,2.37,tennis,0.0
Baghdatis M.,Brown D.,1.53,2.37,tennis,0.0
Baghdatis M.,Karlovic I.,1.53,2.37,tennis,0.0
Baghdatis M.,Dolgopolov O.,1.53,2.37,tennis,0.0
Baghdatis M.,Sweeting R.,1.53,2.37,tennis,0.0
Baghdatis M.,Ram R.,1.53,2.37,tennis,0.0
Baghdatis M.,Berankis R.,1.53,2.37,tennis,0.0
Baghdatis M.,Lacko L.,1.44,2.62,tennis,0.0
Baghdatis M.,Millman J.,1.44,2.62,tennis,0.0
Baghdatis M.,Fish M.,1.44,2.62,tennis,0.0
Baghdatis M.,Zeballos H.,1.44,2.62,tennis,0.0
Baghdatis M.,Berlocq C.,1.44,2.62,tennis,0.0
Baghdatis M.,Mayer F.,1.44,2.62,tennis,0.0
Baghdatis M.,Nishikori K.,1.44,2.62,tennis,0.0
Baghdatis M.,Young D.,1.44,2.62,tennis,0.0
Baghdatis M.,Istomin D.,1.44,2.62,tennis,0.0
Baghdatis M.,Bemelmans R.,1.44,2.62,tennis,0.0
Baghdatis M.,Pospisil V.,1.44,2.62,tennis,0.0
Baghdatis M.,Vesely J.,1.44,2.62,tennis,0.0
Baghdatis M.,Falla A.,1.44,2.62,tennis,0.0
Baghdatis M.,Goffin D.,1.44,2.62,tennis,0.0
Baghdatis M.,Rochus O.,1.4,2.87,tennis,0.0
Baghdatis M.,Bogomolov A.,1.38,2.87,tennis,0.0
Bemelmans R.,Berlocq C.,1.57,2.25,tennis,0.0
Bemelmans R.,Nielsen F.,1.57,2.25,tennis,0.0
Bemelmans R.,Hajek J.,1.36,3.0,tennis,0.0
Bemelmans R.,Gremelmayr D.,1.33,3.25,tennis,0.0
Bemelmans R.,Barrientos N.,1.25,3.75,tennis,0.0
Bemelmans R.,Jaziri M.,1.22,4.0,tennis,0.0
Bemelmans R.,Struff J.L.,2.5,1.5,tennis,0.0
Bemelmans R.,Johnson S.,2.75,1.44,tennis,0.0
Bemelmans R.,Gojowczyk P.,2.62,1.44,tennis,0.0
Bemelmans R.,Sousa J.,2.37,1.57,tennis,0.0
Bemelmans R.,Sock J.,5.5,1.14,tennis,0.0
Bemelmans R.,Muller G.,5.5,1.14,tennis,0.0
Bemelmans R.,Medvedev D.,5.5,1.14,tennis,0.0
Bemelmans R.,Haas T.,3.0,1.4,tennis,0.0
Bemelmans R.,Bhambri Y.,1.9,1.9,tennis,0.0
Bemelmans R.,Sousa J.,4.0,1.22,tennis,0.0
Bemelmans R.,Kohlschreiber P.,4.0,1.22,tennis,0.0
Bemelmans R.,Kyrgios N.,5.0,1.16,tennis,0.0
Bemelmans R.,Pouille L.,5.0,1.16,tennis,0.0
Bemelmans R.,Matosevic M.,2.2,1.61,tennis,0.0
Bemelmans R.,Hemery C.,1.66,2.1,tennis,0.0
Bemelmans R.,Zverev M.,1.9,1.8,tennis,0.0
Bemelmans R.,Ram R.,1.53,2.37,tennis,0.0
Benneteau J.,Melzer J.,1.72,2.0,tennis,0.0
Benneteau J.,Sock J.,1.72,2.0,tennis,0.0
Benneteau J.,Smith J.P.,1.72,2.0,tennis,0.0
Benneteau J.,Bachinger M.,1.72,2.0,tennis,0.0
Benneteau J.,Mayer L.,1.72,2.0,tennis,0.0
Benneteau J.,Harrison R.,1.72,2.0,tennis,0.0
Benneteau J.,Muller G.,1.72,2.0,tennis,0.0
Benneteau J.,Blake J.,1.72,2.0,tennis,0.0
Benneteau J.,Anderson K.,1.57,2.25,tennis,0.0
Benneteau J.,Ebden M.,1.57,2.25,tennis,0.0
Benneteau J.,Clement A.,1.57,2.25,tennis,0.0
Benneteau J.,Serra F.,1.57,2.25,tennis,0.0
Benneteau J.,Sela D.,1.61,2.25,tennis,0.0
Benneteau J.,Lopez F.,1.57,2.25,tennis,0.0
Benneteau J.,Zverev M.,1.57,2.25,tennis,0.0
Benneteau J.,Bogomolov A.,1.5,2.5,tennis,0.0
Benneteau J.,Lopez F.,1.5,2.5,tennis,0.0
Benneteau J.,Sela D.,1.5,2.5,tennis,0.0
Benneteau J.,Cuevas P.,1.53,2.5,tennis,0.0
Benneteau J.,Becker B.,1.5,2.5,tennis,0.0
Benneteau J.,Chardy J.,1.5,2.5,tennis,0.0
Benneteau J.,Troicki V.,1.5,2.5,tennis,0.0
Benneteau J.,Berrer M.,1.5,2.5,tennis,0.0
Benneteau J.,Bemelmans R.,1.5,2.5,tennis,0.0
Benneteau J.,Daniel T.,1.53,2.5,tennis,0.0
Benneteau J.,Petzschner P.,1.4,2.75,tennis,0.0
Benneteau J.,Peya A.,1.4,2.75,tennis,0.0
Benneteau J.,Mannarino A.,1.4,2.75,tennis,0.0
Benneteau J.,Kuznetsov An.,1.4,2.75,tennis,0.0
Benneteau J.,Schuettler R.,1.4,2.75,tennis,0.0
Benneteau J.,Pavel A.,1.4,2.75,tennis,0.0
Benneteau J.,Garcia-Lopez G.,1.4,2.75,tennis,0.0
Benneteau J.,Ito T.,1.36,3.0,tennis,0.0
Benneteau J.,Anderson K.,1.36,3.0,tennis,0.0
Benneteau J.,Ward J.,1.36,3.0,tennis,0.0
Benneteau J.,Bohli S.,1.36,3.0,tennis,0.0
Benneteau J.,Mayer F.,1.36,3.0,tennis,0.0
Benneteau J.,Darcis S.,1.36,3.0,tennis,0.0
Benneteau J.,Lu Y.H.,1.36,3.0,tennis,0.0
Benneteau J.,Levy H.,1.36,3.0,tennis,0.0
Benneteau J.,Mannarino A.,1.36,3.0,tennis,0.0
Benneteau J.,Jaziri M.,1.36,3.0,tennis,0.0
Benneteau J.,Brands D.,1.33,3.25,tennis,0.0
Benneteau J.,Devvarman S.,1.33,3.25,tennis,0.0
Benneteau J.,Kamke T.,1.33,3.25,tennis,0.0
Benneteau J.,Bohli S.,1.28,3.5,tennis,0.0
Benneteau J.,Troicki V.,1.28,3.5,tennis,0.0
Benneteau J.,Falla A.,1.28,3.5,tennis,0.0
Benneteau J.,Ebden M.,1.28,3.5,tennis,0.0
Benneteau J.,Machado R.,1.28,3.5,tennis,0.0
Benneteau J.,Berankis R.,1.28,3.5,tennis,0.0
Benneteau J.,Falla A.,1.28,3.5,tennis,0.0
Benneteau J.,Rola B.,1.25,3.75,tennis,0.0
Benneteau J.,Kamke T.,1.25,3.75,tennis,0.0
Benneteau J.,Kamke T.,1.25,3.75,tennis,0.0
Benneteau J.,Istomin D.,1.25,3.75,tennis,0.0
Benneteau J.,Donskoy E.,1.22,4.0,tennis,0.0
Benneteau J.,Daniel M.,1.22,4.0,tennis,0.0
Benneteau J.,Berlocq C.,1.22,4.0,tennis,0.0
Benneteau J.,Ward J.,1.22,4.0,tennis,0.0
Benneteau J.,Guez D.,1.22,4.0,tennis,0.0
Benneteau J.,Rochus O.,1.22,4.0,tennis,0.0
Benneteau J.,Edmund K.,1.16,4.5,tennis,0.0
Benneteau J.,Vliegen K.,1.16,4.5,tennis,0.0
Benneteau J.,Munoz-De La Nava D.,1.18,4.5,tennis,0.0
Benneteau J.,Koellerer D.,1.16,4.5,tennis,0.0
Benneteau J.,Russell M.,1.18,4.5,tennis,0.0
Benneteau J.,Hanescu V.,1.18,4.5,tennis,0.0
Benneteau J.,Bastl G.,1.16,4.5,tennis,0.0
Benneteau J.,Roger-Vasselin E.,1.18,4.5,tennis,0.0
Benneteau J.,Andujar P.,1.16,5.0,tennis,0.0
Benneteau J.,Zhang Z.,1.16,5.0,tennis,0.0
Benneteau J.,Hanescu V.,1.16,5.0,tennis,0.0
Benneteau J.,Huta Galung J.,1.16,5.0,tennis,0.0
Benneteau J.,Cipolla F.,1.14,5.0,tennis,0.0
Benneteau J.,Spadea V.,1.14,5.0,tennis,0.0
Benneteau J.,Andujar P.,1.14,5.5,tennis,0.0
Benneteau J.,Riba P.,1.14,5.5,tennis,0.0
Benneteau J.,Martin A.,1.11,6.0,tennis,0.0
Benneteau J.,Przysiezny M.,1.11,6.5,tennis,0.0
Benneteau J.,Beck K.,1.08,8.0,tennis,0.0
Benneteau J.,Pouille L.,1.08,8.0,tennis,0.0
Benneteau J.,Novikov D.,1.05,11.0,tennis,0.0
Benneteau J.,Ungur A.,1.04,13.0,tennis,0.0
Benneteau J.,Dimitrov G.,3.75,1.25,tennis,0.0
Benneteau J.,Tsonga J.W.,3.75,1.25,tennis,0.0
Benneteau J.,Haase R.,2.5,1.5,tennis,0.0
Benneteau J.,Dimitrov G.,2.5,1.5,tennis,0.0
Benneteau J.,Gulbis E.,2.62,1.5,tennis,0.0
Benneteau J.,Querrey S.,2.5,1.5,tennis,0.0
Benneteau J.,Robredo T.,2.5,1.5,tennis,0.0
Benneteau J.,Lopez F.,2.5,1.5,tennis,0.0
Benneteau J.,Pospisil V.,2.5,1.5,tennis,0.0
Benneteau J.,Melzer J.,2.5,1.5,tennis,0.0
Benneteau J.,Koellerer D.,2.62,1.44,tennis,0.0
Benneteau J.,Tsonga J.W.,2.62,1.44,tennis,0.0
Benneteau J.,Baghdatis M.,2.62,1.44,tennis,0.0
Benneteau J.,Karlovic I.,2.62,1.44,tennis,0.0
Benneteau J.,Bautista Agut R.,2.62,1.44,tennis,0.0
Benneteau J.,Seppi A.,2.25,1.57,tennis,0.0
Benneteau J.,Baghdatis M.,2.25,1.57,tennis,0.0
Benneteau J.,Garcia-Lopez G.,2.25,1.57,tennis,0.0
Benneteau J.,Calleri A.,2.25,1.57,tennis,0.0
Benneteau J.,Hernandez O.,2.25,1.57,tennis,0.0
Benneteau J.,Federer R.,13.0,1.01,tennis,0.0
Benneteau J.,Fognini F.,1.3,3.4,tennis,0.0
Benneteau J.,Mello R.,1.3,3.4,tennis,0.0
Benneteau J.,Tursunov D.,1.3,3.4,tennis,0.0
Benneteau J.,Sweeting R.,1.3,3.4,tennis,0.0
Benneteau J.,Carreno-Busta P.,1.3,3.4,tennis,0.0
Benneteau J.,Mahut N.,4.5,1.2,tennis,0.0
Benneteau J.,Almagro N.,5.5,1.14,tennis,0.0
Benneteau J.,Ferrer D.,5.0,1.14,tennis,0.0
Benneteau J.,Goffin D.,8.0,1.08,tennis,0.0
Benneteau J.,Carreno Busta P.,3.25,1.33,tennis,0.0
Benneteau J.,Berdych T.,3.25,1.33,tennis,0.0
Benneteau J.,Goffin D.,3.4,1.33,tennis,0.0
Benneteau J.,Gulbis E.,3.25,1.33,tennis,0.0
Benneteau J.,Wawrinka S.,3.25,1.33,tennis,0.0
Benneteau J.,Granollers M.,1.83,1.83,tennis,0.0
Benneteau J.,Baghdatis M.,1.83,1.83,tennis,0.0
Benneteau J.,Herbert P.H.,1.83,1.83,tennis,0.0
Benneteau J.,Chela J.I.,1.83,1.83,tennis,0.0
Benneteau J.,Basilashvili N.,1.83,1.83,tennis,0.0
Benneteau J.,Melzer J.,1.2,4.33,tennis,0.0
Benneteau J.,Gimeno-Traver D.,1.2,4.33,tennis,0.0
Benneteau J.,Przysiezny M.,1.2,4.33,tennis,0.0
Benneteau J.,Shapovalov D.,1.2,4.33,tennis,0.0
Benneteau J.,Fucsovics M.,1.61,2.3,tennis,0.0
Benneteau J.,Hewitt L.,2.75,1.4,tennis,0.0
Benneteau J.,Monfils G.,2.75,1.4,tennis,0.0
Benneteau J.,Almagro N.,2.75,1.4,tennis,0.0
Benneteau J.,Marchenko I.,1.9,1.9,tennis,0.0
Benneteau J.,Ferrer D.,3.5,1.28,tennis,0.0
Benneteau J.,Wawrinka S.,3.75,1.28,tennis,0.0
Benneteau J.,Tsonga J.W.,3.5,1.28,tennis,0.0
Benneteau J.,Youzhny M.,3.5,1.28,tennis,0.0
Benneteau J.,Mayer L.,3.75,1.28,tennis,0.0
Benneteau J.,Gulbis E.,3.5,1.28,tennis,0.0
Benneteau J.,Andreev I.,2.37,1.53,tennis,0.0
Benneteau J.,Stepanek R.,2.37,1.53,tennis,0.0
Benneteau J.,Rosol L.,2.37,1.53,tennis,0.0
Benneteau J.,Ljubicic I.,2.37,1.53,tennis,0.0
Benneteau J.,Melzer J.,2.37,1.53,tennis,0.0
Benneteau J.,Simon G.,2.37,1.53,tennis,0.0
Benneteau J.,Stakhovsky S.,2.37,1.53,tennis,0.0
Benneteau J.,Almagro N.,2.37,1.53,tennis,0.0
Benneteau J.,Cilic M.,4.33,1.22,tennis,0.0
Benneteau J.,Ferrer D.,4.0,1.22,tennis,0.0
Benneteau J.,Tsonga J.W.,4.0,1.22,tennis,0.0
Benneteau J.,Hewitt L.,4.0,1.22,tennis,0.0
Benneteau J.,Donaldson J.,2.0,1.72,tennis,0.0
Benneteau J.,Clement A.,2.0,1.72,tennis,0.0
Benneteau J.,Janowicz J.,2.0,1.72,tennis,0.0
Benneteau J.,Davydenko N.,4.5,1.16,tennis,0.0
Benneteau J.,Ginepri R.,2.1,1.66,tennis,0.0
Benneteau J.,Istomin D.,2.1,1.66,tennis,0.0
Benneteau J.,Zeballos H.,2.1,1.66,tennis,0.0
Benneteau J.,Hernandez O.,1.61,2.2,tennis,0.0
Benneteau J.,Klizan M.,1.61,2.2,tennis,0.0
Benneteau J.,Thiem D.,1.61,2.2,tennis,0.0
Benneteau J.,Cuevas P.,1.61,2.2,tennis,0.0
Benneteau J.,Young D.,1.61,2.2,tennis,0.0
Benneteau J.,Massu N.,1.61,2.2,tennis,0.0
Benneteau J.,Gulbis E.,6.5,1.1,tennis,0.0
Benneteau J.,Tsonga J.W.,3.0,1.36,tennis,0.0
Benneteau J.,Simon G.,2.2,1.61,tennis,0.0
Benneteau J.,Cecchinato M.,2.3,1.61,tennis,0.0
Benneteau J.,Lopez F.,2.2,1.61,tennis,0.0
Benneteau J.,Anderson K.,2.2,1.61,tennis,0.0
Benneteau J.,Raonic M.,2.2,1.61,tennis,0.0
Benneteau J.,Santoro F.,1.66,2.1,tennis,0.0
Benneteau J.,Sela D.,1.66,2.1,tennis,0.0
Benneteau J.,Simon G.,1.66,2.1,tennis,0.0
Benneteau J.,Bolelli S.,1.66,2.1,tennis,0.0
Benneteau J.,Darcis S.,1.66,2.1,tennis,0.0
Benneteau J.,Brown D.,1.66,2.1,tennis,0.0
Benneteau J.,Beck A.,1.66,2.1,tennis,0.0
Benneteau J.,Laaksonen H.,1.66,2.1,tennis,0.0
Benneteau J.,Shapovalov D.,1.66,2.1,tennis,0.0
Benneteau J.,Lu Y.H.,1.66,2.1,tennis,0.0
Benneteau J.,Wawrinka S.,3.5,1.3,tennis,0.0
Benneteau J.,Llodra M.,1.9,1.8,tennis,0.0
Benneteau J.,Stepanek R.,1.9,1.8,tennis,0.0
Benneteau J.,Dolgopolov O.,1.9,1.8,tennis,0.0
Benneteau J.,Lopez F.,1.9,1.8,tennis,0.0
Benneteau J.,Soderling R.,5.5,1.12,tennis,0.0
Benneteau J.,Stepanek R.,1.53,2.37,tennis,0.0
Benneteau J.,Bjorkman J.,1.53,2.37,tennis,0.0
Benneteau J.,Donskoy E.,1.53,2.37,tennis,0.0
Benneteau J.,Andreev I.,1.53,2.37,tennis,0.0
Benneteau J.,Serra F.,1.53,2.37,tennis,0.0
Benneteau J.,Sweeting R.,1.44,2.62,tennis,0.0
Benneteau J.,Sela D.,1.44,2.62,tennis,0.0
Benneteau J.,Kunitsyn I.,1.44,2.62,tennis,0.0
Benneteau J.,Krajinovic F.,1.44,2.62,tennis,0.0
Benneteau J.,Odesnik W.,1.38,2.87,tennis,0.0
Benneteau J.,Muller G.,1.36,2.87,tennis,0.0
Benneteau J.,Federer R.,10.0,1.06,tennis,0.0
Bogomolov A.,Young D.,1.72,2.0,tennis,0.0
Bogomolov A.,Veic A.,1.72,2.0,tennis,0.0
Bogomolov A.,Kohlschreiber P.,1.57,2.25,tennis,0.0
Bogomolov A.,Hanescu V.,1.57,2.25,tennis,0.0
Bogomolov A.,Bellucci T.,1.5,2.5,tennis,0.0
